"t [pixel] #1","x [pixel] #1","t [pixel] #2","x [pixel] #2","t [pixel] #3","x [pixel] #3","t [pixel] #4","x [pixel] #4","t [pixel] #5","x [pixel] #5","t [pixel] #6","x [pixel] #6","t [pixel] #7","x [pixel] #7","t [pixel] #8","x [pixel] #8","t [pixel] #9","x [pixel] #9","t [pixel] #10","x [pixel] #10","t [pixel] #11","x [pixel] #11","t [pixel] #12","x [pixel] #12","t [pixel] #13","x [pixel] #13","t [pixel] #14","x [pixel] #14","t [pixel] #15","x [pixel] #15","t [pixel] #16","x [pixel] #16","t [pixel] #17","x [pixel] #17","t [pixel] #18","x [pixel] #18","t [pixel] #19","x [pixel] #19","t [pixel] #20","x [pixel] #20","t [pixel] #21","x [pixel] #21","t [pixel] #22","x [pixel] #22","t [pixel] #23","x [pixel] #23","t [pixel] #24","x [pixel] #24","t [pixel] #25","x [pixel] #25","t [pixel] #26","x [pixel] #26","t [pixel] #27","x [pixel] #27","t [pixel] #28","x [pixel] #28","t [pixel] #29","x [pixel] #29"
9.4,39.2,9.600000000000001,1.6,9.600000000000001,42.400000000000006,9.600000000000001,47.2,9.600000000000001,59.2,"","",9.600000000000001,81.60000000000001,"","",9.600000000000001,100.80000000000001,9.600000000000001,107.2,"","",9.8,86.4,9.8,93.60000000000001,10.200000000000001,33.6,"","",11.600000000000001,66.4,15.8,74.4,"","",21.8,2.4000000000000004,25.400000000000002,86.4,"","","","","","","","","","",24.6,40.800000000000004,30.6,54.400000000000006,"","","",""
9.600000000000001,39.2,9.8,1.6,9.8,42.400000000000006,9.8,47.2,9.8,59.2,"","",9.8,81.60000000000001,"","",9.8,100.80000000000001,9.8,107.2,"","",10.,86.4,10.,93.60000000000001,10.4,33.6,"","",11.8,66.4,16.,74.4,"","",22.,2.4000000000000004,25.6,86.4,"","","","","","","","","","",24.8,40.800000000000004,30.8,54.400000000000006,"","","",""
9.8,39.2,10.,1.6,10.,42.400000000000006,10.,47.2,10.,59.2,"","",10.,82.4,"","",10.,100.80000000000001,10.,107.2,"","",10.200000000000001,86.4,10.200000000000001,93.60000000000001,10.600000000000001,33.6,"","",12.,66.4,16.2,74.4,"","",22.200000000000003,2.4000000000000004,25.8,86.4,"","","","","","","","","","",25.,40.800000000000004,31.,54.400000000000006,"","","",""
10.,39.2,10.200000000000001,1.6,10.200000000000001,42.400000000000006,10.200000000000001,47.2,10.200000000000001,60.,"","",10.200000000000001,82.4,"","",10.200000000000001,100.80000000000001,10.200000000000001,107.2,"","",10.4,86.4,10.4,93.60000000000001,10.8,33.6,"","",12.200000000000001,66.4,16.400000000000002,74.4,"","",22.400000000000002,2.4000000000000004,26.,86.4,"","","","","","","","","","",25.200000000000003,40.800000000000004,31.200000000000003,54.400000000000006,"","","",""
10.200000000000001,39.2,10.4,1.6,10.4,42.400000000000006,10.4,47.2,10.4,60.,"","",10.4,82.4,"","",10.4,100.80000000000001,10.4,107.2,"","",10.600000000000001,86.4,10.600000000000001,93.60000000000001,11.,33.6,"","",12.4,66.4,16.6,74.4,"","",22.6,2.4000000000000004,26.200000000000003,86.4,"","","","","","","","","","",25.400000000000002,40.800000000000004,31.400000000000002,54.400000000000006,"","","",""
10.4,39.2,10.600000000000001,1.6,10.600000000000001,42.400000000000006,10.600000000000001,47.2,10.600000000000001,60.,"","",10.600000000000001,83.2,"","",10.600000000000001,100.80000000000001,10.600000000000001,107.2,"","",10.8,85.60000000000001,10.8,93.60000000000001,11.200000000000001,33.6,"","",12.600000000000001,66.4,16.8,74.4,"","",22.8,2.4000000000000004,26.400000000000002,86.4,"","","","","","","","","","",25.6,40.800000000000004,31.6,54.400000000000006,"","","",""
10.600000000000001,39.2,10.8,1.6,10.8,42.400000000000006,10.8,47.2,10.8,60.,"","",10.8,84.,"","",10.8,100.80000000000001,10.8,107.2,"","",11.,84.80000000000001,11.,93.60000000000001,11.4,34.4,"","",12.8,66.4,17.,74.4,"","",23.,2.4000000000000004,26.6,86.4,"","","","","","","","","","",25.8,40.800000000000004,31.8,54.400000000000006,"","","",""
10.8,39.2,11.,1.6,11.,42.400000000000006,11.,47.2,11.,60.,"","",11.,84.80000000000001,"","",11.,100.80000000000001,11.,107.2,"","","","",11.200000000000001,93.60000000000001,11.600000000000001,34.4,"","",13.,66.4,17.2,74.4,"","",23.200000000000003,2.4000000000000004,26.8,86.4,"","","","","","","","","","",26.,40.800000000000004,32.,54.400000000000006,"","","",""
11.,39.2,11.200000000000001,1.6,11.200000000000001,42.400000000000006,11.200000000000001,48.,11.200000000000001,60.,"","",11.200000000000001,84.80000000000001,"","",11.200000000000001,100.80000000000001,11.200000000000001,107.2,"","","","",11.4,93.60000000000001,11.8,34.4,"","",13.200000000000001,66.4,17.400000000000002,74.4,"","",23.400000000000002,2.4000000000000004,27.,86.4,"","","","","","","","","","",26.200000000000003,40.800000000000004,32.2,54.400000000000006,"","","",""
11.200000000000001,39.2,11.4,1.6,11.4,42.400000000000006,11.4,48.,11.4,60.,"","",11.4,85.60000000000001,"","",11.4,100.80000000000001,11.4,107.2,"","","","",11.600000000000001,93.60000000000001,12.,35.2,"","",13.4,66.4,17.6,74.4,"","",23.6,2.4000000000000004,27.200000000000003,86.4,"","","","","","","","","","",26.400000000000002,40.800000000000004,32.4,54.400000000000006,"","","",""
11.4,39.2,11.600000000000001,2.4000000000000004,11.600000000000001,42.400000000000006,11.600000000000001,48.,11.600000000000001,60.,"","",11.600000000000001,85.60000000000001,"","",11.600000000000001,100.80000000000001,11.600000000000001,107.2,"","","","",11.8,93.60000000000001,12.200000000000001,35.2,"","",13.600000000000001,66.4,17.8,74.4,"","",23.8,2.4000000000000004,27.400000000000002,86.4,"","","","","","","","","","",26.6,40.800000000000004,32.6,54.400000000000006,"","","",""
11.600000000000001,39.2,11.8,3.2,11.8,42.400000000000006,11.8,48.,11.8,60.,"","",11.8,86.4,"","",11.8,100.80000000000001,11.8,107.2,"","","","",12.,93.60000000000001,12.4,35.2,"","",13.8,66.4,18.,74.4,"","",24.,2.4000000000000004,27.6,86.4,"","","","","","","","","","",26.8,40.800000000000004,32.800000000000004,54.400000000000006,"","","",""
11.8,39.2,12.,4.,12.,42.400000000000006,12.,48.,12.,60.,"","",12.,86.4,"","",12.,100.80000000000001,12.,107.2,"","","","",12.200000000000001,93.60000000000001,12.600000000000001,35.2,"","",14.,66.4,18.2,74.4,"","",24.200000000000003,2.4000000000000004,27.8,86.4,"","","","","","","","","","",27.,40.800000000000004,33.,54.400000000000006,"","","",""
12.,39.2,12.200000000000001,4.800000000000001,12.200000000000001,42.400000000000006,12.200000000000001,48.,12.200000000000001,60.,"","",12.200000000000001,86.4,"","",12.200000000000001,100.80000000000001,12.200000000000001,107.2,"","","","",12.4,93.60000000000001,"","","","",14.200000000000001,66.4,18.400000000000002,74.4,"","",24.400000000000002,2.4000000000000004,28.,86.4,"","","","","","","","","","",27.200000000000003,40.800000000000004,33.2,54.400000000000006,"","","",""
12.200000000000001,39.2,12.4,5.6000000000000005,12.4,42.400000000000006,12.4,48.,12.4,60.,"","",12.4,86.4,"","",12.4,100.80000000000001,12.4,107.2,"","","","",12.600000000000001,93.60000000000001,"","","","",14.4,66.4,18.6,73.60000000000001,"","",24.6,2.4000000000000004,28.200000000000003,86.4,"","","","","","","","","","",27.400000000000002,40.800000000000004,33.4,54.400000000000006,"","","",""
12.4,39.2,12.600000000000001,5.6000000000000005,12.600000000000001,42.400000000000006,12.600000000000001,48.,12.600000000000001,60.,"","",12.600000000000001,86.4,"","",12.600000000000001,100.80000000000001,12.600000000000001,107.2,"","","","",12.8,93.60000000000001,"","","","",14.600000000000001,66.4,18.8,73.60000000000001,"","",24.8,2.4000000000000004,28.400000000000002,86.4,"","","","","","","","","","",27.6,40.800000000000004,33.6,54.400000000000006,"","","",""
12.600000000000001,39.2,12.8,6.4,12.8,42.400000000000006,12.8,48.,12.8,60.,"","",12.8,86.4,"","",12.8,100.80000000000001,12.8,107.2,"","","","",13.,93.60000000000001,"","","","",14.8,66.4,19.,73.60000000000001,"","",25.,2.4000000000000004,28.6,86.4,"","","","","","","","","","",27.8,40.800000000000004,33.800000000000004,54.400000000000006,"","","",""
12.8,39.2,13.,7.2,13.,42.400000000000006,13.,48.,13.,60.,"","",13.,87.2,"","",13.,100.80000000000001,13.,107.2,"","","","",13.200000000000001,93.60000000000001,"","","","",15.,66.4,19.200000000000003,73.60000000000001,"","",25.200000000000003,2.4000000000000004,28.8,86.4,"","","","","","","","","","",28.,40.800000000000004,34.,54.400000000000006,"","","",""
13.,39.2,13.200000000000001,8.,13.200000000000001,42.400000000000006,13.200000000000001,48.,13.200000000000001,60.,"","",13.200000000000001,87.2,"","",13.200000000000001,100.80000000000001,13.200000000000001,107.2,"","","","",13.4,93.60000000000001,"","","","",15.200000000000001,66.4,19.400000000000002,73.60000000000001,"","",25.400000000000002,2.4000000000000004,29.,86.4,"","","","","","","","","","",28.200000000000003,40.800000000000004,34.2,54.400000000000006,"","","",""
13.200000000000001,39.2,13.4,9.600000000000001,13.4,41.6,13.4,48.,13.4,60.,"","",13.4,87.2,"","",13.4,100.80000000000001,13.4,107.2,"","","","",13.600000000000001,93.60000000000001,"","","","",15.4,66.4,19.6,73.60000000000001,"","",25.6,2.4000000000000004,29.200000000000003,86.4,"","","","","","","","","","",28.400000000000002,40.800000000000004,34.4,54.400000000000006,"","","",""
13.4,39.2,13.600000000000001,10.4,13.600000000000001,41.6,13.600000000000001,48.,13.600000000000001,60.,"","",13.600000000000001,87.2,"","",13.600000000000001,100.80000000000001,13.600000000000001,107.2,"","","","",13.8,93.60000000000001,"","","","",15.600000000000001,66.4,19.8,73.60000000000001,"","",25.8,2.4000000000000004,29.400000000000002,86.4,"","","","","","","","","","",28.6,40.800000000000004,34.6,54.400000000000006,"","","",""
13.600000000000001,39.2,13.8,11.200000000000001,13.8,41.6,13.8,48.,13.8,60.,"","",13.8,87.2,"","",13.8,100.80000000000001,13.8,107.2,"","","","",14.,93.60000000000001,"","","","",15.8,66.4,20.,73.60000000000001,"","",26.,2.4000000000000004,29.6,86.4,"","","","","","","","","","",28.8,40.800000000000004,34.800000000000004,54.400000000000006,"","","",""
13.8,39.2,14.,12.,14.,40.800000000000004,14.,48.,14.,60.,"","",14.,87.2,"","",14.,100.80000000000001,14.,107.2,"","","","",14.200000000000001,93.60000000000001,"","","","",16.,66.4,20.200000000000003,73.60000000000001,"","",26.200000000000003,2.4000000000000004,29.8,86.4,"","","","","","","","","","",29.,40.800000000000004,35.,54.400000000000006,"","","",""
14.,39.2,14.200000000000001,12.8,"","",14.200000000000001,48.,14.200000000000001,60.,"","",14.200000000000001,87.2,"","",14.200000000000001,100.80000000000001,14.200000000000001,107.2,"","","","",14.4,93.60000000000001,"","","","",16.2,66.4,20.400000000000002,73.60000000000001,"","",26.400000000000002,2.4000000000000004,30.,86.4,"","","","","","","","","","",29.200000000000003,40.800000000000004,35.2,54.400000000000006,"","","",""
14.200000000000001,40.,14.4,13.600000000000001,"","",14.4,48.,14.4,60.,"","",14.4,87.2,"","",14.4,100.80000000000001,14.4,107.2,"","","","",14.600000000000001,93.60000000000001,"","","","",16.400000000000002,66.4,20.6,73.60000000000001,"","",26.6,2.4000000000000004,30.200000000000003,86.4,"","","","","","","","","","",29.400000000000002,40.800000000000004,35.4,54.400000000000006,"","","",""
14.4,40.,14.600000000000001,13.600000000000001,"","",14.600000000000001,48.,14.600000000000001,60.,"","",14.600000000000001,88.,"","",14.600000000000001,100.80000000000001,14.600000000000001,107.2,"","","","",14.8,93.60000000000001,"","","","",16.6,66.4,20.8,73.60000000000001,"","",26.8,2.4000000000000004,30.400000000000002,86.4,"","","","","","","","","","",29.6,40.800000000000004,35.6,54.400000000000006,"","","",""
14.600000000000001,40.,14.8,14.4,"","",14.8,48.,14.8,60.,"","",14.8,88.,"","",14.8,100.80000000000001,14.8,107.2,"","","","",15.,93.60000000000001,"","","","",16.8,66.4,21.,73.60000000000001,"","",27.,2.4000000000000004,30.6,86.4,"","","","","","","","","","",29.8,40.800000000000004,35.800000000000004,54.400000000000006,"","","",""
14.8,40.,15.,15.200000000000001,"","",15.,48.,15.,60.,"","",15.,88.,"","",15.,100.80000000000001,15.,107.2,"","","","",15.200000000000001,93.60000000000001,"","","","",17.,66.4,21.200000000000003,73.60000000000001,"","",27.200000000000003,2.4000000000000004,30.8,86.4,"","","","","","","","","","",30.,40.800000000000004,36.,54.400000000000006,"","","",""
15.,40.,15.200000000000001,15.200000000000001,"","",15.200000000000001,48.,15.200000000000001,60.,"","",15.200000000000001,88.,"","",15.200000000000001,100.80000000000001,15.200000000000001,107.2,"","","","",15.4,92.80000000000001,"","","","",17.2,66.4,21.400000000000002,73.60000000000001,"","",27.400000000000002,2.4000000000000004,31.,86.4,"","","","","","","","","","",30.200000000000003,40.800000000000004,36.2,54.400000000000006,"","","",""
15.200000000000001,40.,15.4,16.,"","",15.4,48.,15.4,60.,"","",15.4,88.,"","",15.4,100.80000000000001,15.4,107.2,"","","","",15.600000000000001,92.80000000000001,"","","","",17.400000000000002,65.60000000000001,21.6,73.60000000000001,"","",27.6,2.4000000000000004,31.200000000000003,86.4,"","","","","","","","","","",30.400000000000002,40.800000000000004,36.4,54.400000000000006,"","","",""
15.4,40.,15.600000000000001,16.8,"","",15.600000000000001,48.,15.600000000000001,60.,"","",15.600000000000001,88.80000000000001,"","",15.600000000000001,100.80000000000001,15.600000000000001,107.2,"","","","",15.8,92.80000000000001,"","","","",17.6,65.60000000000001,21.8,74.4,"","",27.8,2.4000000000000004,31.400000000000002,86.4,"","","","","","","","","","",30.6,40.800000000000004,36.6,54.400000000000006,"","","",""
15.600000000000001,39.2,15.8,17.6,"","",15.8,48.,15.8,60.,"","",15.8,88.80000000000001,"","",15.8,100.80000000000001,15.8,107.2,"","","","",16.,92.80000000000001,"","","","",17.8,65.60000000000001,22.,75.2,"","",28.,2.4000000000000004,31.6,86.4,"","","","","","","","","","",30.8,40.800000000000004,36.800000000000004,54.400000000000006,"","","",""
15.8,39.2,16.,17.6,"","",16.,48.,16.,60.,"","",16.,88.80000000000001,"","",16.,100.80000000000001,16.,107.2,"","","","",16.2,92.80000000000001,"","","","",18.,65.60000000000001,22.200000000000003,75.2,"","",28.200000000000003,2.4000000000000004,31.8,86.4,"","","","","","","","","","",31.,40.800000000000004,37.,54.400000000000006,"","","",""
16.,39.2,16.2,18.400000000000002,"","",16.2,48.,16.2,60.,"","",16.2,88.80000000000001,"","",16.2,100.80000000000001,16.2,107.2,"","","","",16.400000000000002,92.80000000000001,"","","","",18.2,65.60000000000001,22.400000000000002,75.2,"","",28.400000000000002,2.4000000000000004,32.,86.4,"","","","","","","","","","",31.200000000000003,40.800000000000004,37.2,54.400000000000006,"","","",""
16.2,39.2,16.400000000000002,19.200000000000003,"","",16.400000000000002,48.,16.400000000000002,60.,"","",16.400000000000002,89.60000000000001,"","",16.400000000000002,100.80000000000001,16.400000000000002,107.2,"","","","",16.6,92.80000000000001,"","","","",18.400000000000002,65.60000000000001,22.6,75.2,"","",28.6,2.4000000000000004,32.2,86.4,"","","","","","","","","","",31.400000000000002,40.800000000000004,37.4,54.400000000000006,"","","",""
16.400000000000002,39.2,16.6,19.200000000000003,"","",16.6,48.,16.6,60.,"","",16.6,89.60000000000001,"","",16.6,100.80000000000001,16.6,107.2,"","","","",16.8,92.80000000000001,"","","","",18.6,65.60000000000001,22.8,75.2,"","",28.8,2.4000000000000004,32.4,86.4,"","","","","","","","","","",31.6,40.800000000000004,37.6,54.400000000000006,"","","",""
16.6,39.2,16.8,20.,"","",16.8,48.,16.8,60.,"","",16.8,89.60000000000001,"","",16.8,100.80000000000001,16.8,108.,"","","","",17.,92.80000000000001,"","","","",18.8,65.60000000000001,23.,75.2,"","",29.,2.4000000000000004,32.6,86.4,"","","","","","","","","","",31.8,40.800000000000004,37.800000000000004,54.400000000000006,"","","",""
16.8,39.2,17.,20.,"","",17.,48.,17.,60.,"","",17.,89.60000000000001,"","",17.,100.80000000000001,17.,108.,"","","","",17.2,93.60000000000001,"","","","",19.,65.60000000000001,23.200000000000003,75.2,"","",29.200000000000003,2.4000000000000004,32.800000000000004,87.2,"","","","","","","","","","",32.,40.800000000000004,38.,54.400000000000006,"","","",""
17.,39.2,17.2,20.,"","",17.2,48.,17.2,60.,"","",17.2,90.4,"","",17.2,100.80000000000001,17.2,108.,"","","","",17.400000000000002,93.60000000000001,"","","","",19.200000000000003,65.60000000000001,23.400000000000002,75.2,"","",29.400000000000002,2.4000000000000004,33.,87.2,"","","","","","","","","","",32.2,40.800000000000004,38.2,54.400000000000006,"","","",""
17.2,39.2,17.400000000000002,20.,"","",17.400000000000002,48.,17.400000000000002,60.,"","",17.400000000000002,90.4,"","",17.400000000000002,100.80000000000001,17.400000000000002,108.,"","","","",17.6,93.60000000000001,"","","","",19.400000000000002,65.60000000000001,23.6,75.2,"","",29.6,2.4000000000000004,33.2,87.2,"","","","","","","","","","",32.4,40.800000000000004,38.400000000000006,54.400000000000006,"","","",""
17.400000000000002,39.2,17.6,20.,"","",17.6,48.,17.6,60.,"","",17.6,90.4,"","",17.6,100.80000000000001,17.6,108.,"","","","",17.8,93.60000000000001,"","","","",19.6,65.60000000000001,23.8,75.2,"","",29.8,2.4000000000000004,33.4,86.4,"","","","","","","","","","",32.6,40.800000000000004,38.6,54.400000000000006,"","","",""
17.6,39.2,17.8,20.,"","",17.8,48.,17.8,60.,"","",17.8,90.4,"","",17.8,100.80000000000001,17.8,108.,"","","","","","","","","","",19.8,65.60000000000001,24.,75.2,"","",30.,2.4000000000000004,33.6,86.4,"","","","","","","","","","",32.800000000000004,40.800000000000004,38.800000000000004,54.400000000000006,"","","",""
17.8,39.2,18.,20.,"","",18.,48.,18.,60.,"","",18.,90.4,"","",18.,100.80000000000001,18.,108.,"","","","","","","","","","",20.,65.60000000000001,24.200000000000003,75.2,"","",30.200000000000003,2.4000000000000004,33.800000000000004,86.4,"","","","","","","","","","",33.,40.800000000000004,39.,54.400000000000006,"","","",""
18.,39.2,18.2,20.,"","",18.2,48.,18.2,60.,"","",18.2,91.2,"","",18.2,100.80000000000001,18.2,108.,"","","","","","","","","","",20.200000000000003,65.60000000000001,24.400000000000002,75.2,"","",30.400000000000002,2.4000000000000004,34.,86.4,"","","","","","","","","","",33.2,40.800000000000004,39.2,54.400000000000006,"","","",""
18.2,39.2,18.400000000000002,20.,"","",18.400000000000002,48.,18.400000000000002,60.,"","",18.400000000000002,91.2,"","",18.400000000000002,100.80000000000001,18.400000000000002,108.,"","","","","","","","","","",20.400000000000002,65.60000000000001,24.6,75.2,"","",30.6,2.4000000000000004,34.2,86.4,"","","","","","","","","","",33.4,40.800000000000004,39.400000000000006,54.400000000000006,"","","",""
18.400000000000002,39.2,18.6,20.,"","",18.6,48.,18.6,60.,"","",18.6,91.2,"","",18.6,100.80000000000001,18.6,108.,"","","","","","","","","","",20.6,65.60000000000001,24.8,75.2,"","",30.8,2.4000000000000004,34.4,86.4,"","","","","","","","","","",33.6,40.800000000000004,39.6,54.400000000000006,"","","",""
18.6,39.2,18.8,20.,"","",18.8,48.,18.8,60.,"","",18.8,91.2,"","",18.8,100.80000000000001,18.8,108.,"","","","","","","","","","",20.8,65.60000000000001,25.,74.4,"","",31.,2.4000000000000004,34.6,86.4,"","","","","","","","","","",33.800000000000004,40.800000000000004,39.800000000000004,54.400000000000006,"","","",""
18.8,39.2,19.,20.,"","",19.,48.,19.,60.,"","",19.,92.,"","",19.,100.80000000000001,19.,108.,"","","","","","","","","","",21.,65.60000000000001,25.200000000000003,74.4,"","",31.200000000000003,2.4000000000000004,34.800000000000004,86.4,"","","","","","","","","","",34.,40.800000000000004,"","","","","",""
19.,39.2,19.200000000000003,20.,"","",19.200000000000003,48.,19.200000000000003,60.,"","",19.200000000000003,92.,"","",19.200000000000003,100.80000000000001,19.200000000000003,108.,"","","","","","","","","","",21.200000000000003,65.60000000000001,25.400000000000002,74.4,"","",31.400000000000002,2.4000000000000004,35.,87.2,"","","","","","","","","","",34.2,40.800000000000004,"","","","","",""
19.200000000000003,39.2,19.400000000000002,20.,"","",19.400000000000002,48.,19.400000000000002,60.,"","",19.400000000000002,92.,"","",19.400000000000002,100.80000000000001,19.400000000000002,108.,"","","","","","","","","","",21.400000000000002,65.60000000000001,25.6,74.4,"","",31.6,2.4000000000000004,35.2,87.2,"","","","","","","","","","",34.4,40.,"","","","","",""
19.400000000000002,39.2,19.6,20.,"","",19.6,48.800000000000004,19.6,60.,"","",19.6,92.,"","",19.6,100.80000000000001,19.6,108.,"","","","","","","","","","",21.6,65.60000000000001,25.8,73.60000000000001,"","",31.8,2.4000000000000004,35.4,87.2,"","","","","","","","","","",34.6,40.,"","","","","",""
19.6,39.2,19.8,20.8,"","",19.8,48.800000000000004,19.8,60.,"","",19.8,92.,"","",19.8,100.80000000000001,19.8,107.2,"","","","","","","","","","",21.8,65.60000000000001,26.,73.60000000000001,"","",32.,2.4000000000000004,35.6,87.2,"","","","","","","","","","",34.800000000000004,40.,"","","","","",""
19.8,39.2,20.,20.8,"","",20.,48.800000000000004,20.,60.,"","",20.,92.,"","",20.,100.80000000000001,20.,107.2,"","","","","","","","","","",22.,65.60000000000001,26.200000000000003,73.60000000000001,"","",32.2,2.4000000000000004,35.800000000000004,87.2,"","","","","","","","","","",35.,40.,"","","","","",""
20.,39.2,20.200000000000003,20.8,"","",20.200000000000003,48.800000000000004,20.200000000000003,60.,"","",20.200000000000003,92.,"","",20.200000000000003,100.80000000000001,20.200000000000003,107.2,"","","","","","","","","","",22.200000000000003,65.60000000000001,26.400000000000002,73.60000000000001,"","",32.4,2.4000000000000004,36.,87.2,"","","","","","","","","","",35.2,40.,"","","","","",""
20.200000000000003,39.2,20.400000000000002,20.8,"","",20.400000000000002,48.800000000000004,20.400000000000002,60.,"","",20.400000000000002,92.,"","",20.400000000000002,100.80000000000001,20.400000000000002,107.2,"","","","","","","","","","",22.400000000000002,65.60000000000001,26.6,73.60000000000001,"","",32.6,2.4000000000000004,36.2,87.2,"","","","","","","","","","",35.4,40.800000000000004,"","","","","",""
20.400000000000002,39.2,20.6,20.8,"","",20.6,48.,20.6,60.,"","",20.6,92.,"","",20.6,100.80000000000001,20.6,107.2,"","","","","","","","","","",22.6,65.60000000000001,26.8,73.60000000000001,"","",32.800000000000004,1.6,36.4,87.2,"","","","","","","","","","",35.6,41.6,"","","","","",""
20.6,40.,20.8,20.8,"","",20.8,48.,20.8,60.,"","",20.8,92.,"","",20.8,100.80000000000001,20.8,107.2,"","","","","","","","","","",22.8,65.60000000000001,27.,74.4,"","",33.,1.6,36.6,87.2,"","","","","","","","","","",35.800000000000004,42.400000000000006,"","","","","",""
"","",21.,20.8,"","",21.,48.800000000000004,21.,59.2,"","",21.,92.,"","",21.,100.80000000000001,21.,108.,"","","","","","","","","","",23.,65.60000000000001,27.200000000000003,74.4,"","",33.2,1.6,36.800000000000004,87.2,"","","","","","","","","","",36.,42.400000000000006,"","","","","",""
"","",21.200000000000003,20.8,"","",21.200000000000003,48.800000000000004,21.200000000000003,59.2,"","",21.200000000000003,92.,"","",21.200000000000003,100.80000000000001,21.200000000000003,108.,"","","","","","","","","","",23.200000000000003,65.60000000000001,27.400000000000002,73.60000000000001,"","",33.4,1.6,37.,87.2,"","","","","","","","","","",36.2,42.400000000000006,"","","","","",""
"","",21.400000000000002,20.8,"","",21.400000000000002,48.800000000000004,21.400000000000002,59.2,"","",21.400000000000002,92.,"","",21.400000000000002,100.80000000000001,21.400000000000002,108.,"","","","","","","","","","",23.400000000000002,65.60000000000001,27.6,73.60000000000001,"","",33.6,1.6,37.2,88.,"","","","","","","","","","",36.4,42.400000000000006,"","","","","",""
"","",21.6,20.8,"","",21.6,48.,21.6,59.2,"","",21.6,92.,"","",21.6,100.80000000000001,21.6,108.,"","","","","","","","","","",23.6,65.60000000000001,27.8,73.60000000000001,"","",33.800000000000004,1.6,37.4,87.2,"","","","","","","","","","",36.6,42.400000000000006,"","","","","",""
"","",21.8,21.6,"","",21.8,48.,21.8,58.400000000000006,"","",21.8,92.,"","",21.8,100.80000000000001,21.8,108.,"","","","","","","","","","",23.8,65.60000000000001,28.,74.4,"","",34.,2.4000000000000004,37.6,87.2,"","","","","","","","","","",36.800000000000004,42.400000000000006,"","","","","",""
"","",22.,21.6,"","",22.,48.,22.,58.400000000000006,"","",22.,92.,"","",22.,100.80000000000001,22.,108.,"","","","","","","","","","",24.,65.60000000000001,28.200000000000003,74.4,"","",34.2,2.4000000000000004,37.800000000000004,87.2,"","","","","","","","","","",37.,42.400000000000006,"","","","","",""
